m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20
-0.4056,-0.288,-0.7784,0.8704,0.0816,0.8968,-0.2256,0.7448,-0.8216,-0.356,-0.9272,0.624,0.04,-0.4384,0.94,0.0584,0.0112,-0.4432,0.0584,-0.196
-0.4008,-0.3096,-0.7808,0.8904,0.0824,0.8904,-0.2168,0.7504,-0.8288,-0.352,-0.9272,0.6288,0.04,-0.4472,0.9432,0.056,0.0088,-0.4392,0.0496,-0.184
-0.3888,-0.2896,-0.7744,0.9008,0.0832,0.9032,-0.2,0.7664,-0.828,-0.3552,-0.9216,0.6224,0.0456,-0.4472,0.9344,0.0504,0.0112,-0.44,0.0504,-0.2048
-0.3936,-0.2832,-0.78,0.8816,0.096,0.9032,-0.188,0.768,-0.8192,-0.3656,-0.9176,0.6248,0.0632,-0.436,0.944,0.0616,0.0072,-0.4352,0.044,-0.196
-0.3688,-0.2592,-0.7864,0.8912,0.088,0.9032,-0.1856,0.7808,-0.8224,-0.3656,-0.9216,0.6328,0.0672,-0.452,0.9584,0.0616,0.02,-0.4416,0.0456,-0.2048
-0.3792,-0.2664,-0.776,0.8856,0.092,0.9096,-0.1624,0.7832,-0.824,-0.364,-0.9184,0.6472,0.0616,-0.444,0.9648,0.06,0.0088,-0.44,0.0376,-0.2072
-0.384,-0.2752,-0.7696,0.8888,0.0768,0.9112,-0.1488,0.7784,-0.8408,-0.3752,-0.9168,0.6664,0.0464,-0.4448,0.9664,0.0736,0.0112,-0.444,0.0296,-0.212
-0.3816,-0.2776,-0.776,0.8976,0.0928,0.9112,-0.148,0.7944,-0.8496,-0.3728,-0.9136,0.6664,0.0456,-0.4496,0.9704,0.068,0.0152,-0.4304,0.048,-0.2136
-0.3824,-0.2712,-0.788,0.9208,0.104,0.916,-0.1584,0.812,-0.8576,-0.364,-0.9272,0.6864,0.052,-0.4592,0.9672,0.0552,0.0096,-0.4264,0.0472,-0.2288
-0.3952,-0.2816,-0.788,0.9288,0.104,0.9264,-0.1568,0.82,-0.8592,-0.3728,-0.9232,0.692,0.0464,-0.4704,0.9536,0.0688,0.0232,-0.428,0.0264,-0.224
-0.4016,-0.2752,-0.7888,0.928,0.1136,0.9312,-0.152,0.8216,-0.8568,-0.376,-0.9272,0.7104,0.056,-0.4536,0.9464,0.0672,0.024,-0.444,0.024,-0.2216
-0.4072,-0.2752,-0.7744,0.9288,0.1016,0.9304,-0.1464,0.816,-0.852,-0.3616,-0.9336,0.6952,0.0312,-0.4528,0.9536,0.0448,0.0264,-0.4312,0.0408,-0.2144
-0.3936,-0.2872,-0.784,0.9056,0.0928,0.9336,-0.148,0.8248,-0.856,-0.3504,-0.9384,0.7016,0.032,-0.4456,0.9632,0.0624,0.0232,-0.4304,0.0456,-0.2224
-0.3768,-0.2728,-0.7744,0.9184,0.1024,0.9392,-0.1504,0.8264,-0.852,-0.36,-0.9304,0.7,0.0304,-0.444,0.972,0.04,0.0088,-0.4184,0.0552,-0.2096
-0.376,-0.2608,-0.7816,0.9328,0.1008,0.9368,-0.1472,0.8184,-0.8592,-0.3656,-0.9392,0.7112,0.0424,-0.4696,0.9688,0.0272,0.0232,-0.4208,0.0472,-0.212
-0.3592,-0.2736,-0.7712,0.9456,0.088,0.9432,-0.1464,0.8104,-0.8552,-0.3688,-0.9368,0.724,0.0424,-0.468,0.96,0.0416,0.0192,-0.436,0.044,-0.1824
-0.3768,-0.2696,-0.7736,0.936,0.0856,0.9408,-0.1416,0.8056,-0.8736,-0.3816,-0.9424,0.7536,0.0464,-0.4776,0.9656,0.0368,0.0176,-0.4416,0.0456,-0.1912
-0.3896,-0.276,-0.7792,0.9376,0.0936,0.9496,-0.124,0.808,-0.8768,-0.3744,-0.944,0.7576,0.0432,-0.4728,0.9768,0.0304,0.0168,-0.4536,0.0752,-0.184
-0.3992,-0.2832,-0.792,0.9464,0.108,0.9416,-0.132,0.8048,-0.8728,-0.3904,-0.9552,0.764,0.032,-0.4816,0.976,0.032,0.016,-0.4616,0.0728,-0.1808
-0.3936,-0.292,-0.8032,0.956,0.1144,0.9376,-0.1376,0.8088,-0.8568,-0.4032,-0.948,0.7648,0.0256,-0.4752,0.9736,0.0472,0.0176,-0.4568,0.0608,-0.1872
-0.4008,-0.2912,-0.808,0.9536,0.1064,0.9352,-0.1464,0.8024,-0.8576,-0.404,-0.9416,0.76,0.0192,-0.4752,0.9776,0.0392,0.0176,-0.4464,0.0536,-0.1888
-0.3952,-0.3,-0.8128,0.9512,0.1072,0.936,-0.1264,0.816,-0.856,-0.4008,-0.952,0.7528,0.0112,-0.4768,0.9704,0.0504,0.0264,-0.4496,0.056,-0.1896
-0.4024,-0.312,-0.8096,0.956,0.124,0.9384,-0.132,0.8288,-0.8608,-0.4136,-0.964,0.7744,0.0168,-0.4792,0.968,0.0592,0.008,-0.4536,0.076,-0.1944
-0.412,-0.3008,-0.812,0.9432,0.1224,0.9352,-0.1296,0.8264,-0.852,-0.4352,-0.9632,0.7848,-0.012,-0.4704,0.972,0.0504,0.0056,-0.4496,0.0928,-0.1936
-0.4224,-0.316,-0.8176,0.9568,0.1352,0.9264,-0.1216,0.8072,-0.848,-0.4296,-0.9624,0.7928,0.0,-0.4824,0.9744,0.0496,0.0072,-0.4488,0.0968,-0.1976
-0.428,-0.3048,-0.8104,0.944,0.1232,0.9176,-0.1072,0.8072,-0.8376,-0.4224,-0.968,0.8008,0.0144,-0.4808,0.9776,0.056,-0.012,-0.452,0.1008,-0.192
-0.428,-0.3024,-0.8144,0.948,0.132,0.9184,-0.1264,0.816,-0.8424,-0.4272,-0.9736,0.8016,0.008,-0.496,0.9752,0.056,-0.0008,-0.4688,0.1032,-0.1864
-0.432,-0.3096,-0.804,0.9496,0.1328,0.9256,-0.1176,0.8272,-0.8512,-0.4424,-0.976,0.8096,0.0008,-0.4984,0.9816,0.0656,0.0008,-0.4832,0.1056,-0.1856
-0.4512,-0.332,-0.8104,0.9464,0.1464,0.916,-0.1328,0.8328,-0.8488,-0.4528,-0.9792,0.812,0.012,-0.4992,0.9864,0.072,-0.032,-0.48,0.0984,-0.1864
-0.4576,-0.3448,-0.8224,0.9456,0.1408,0.916,-0.1224,0.8072,-0.8536,-0.436,-0.98,0.8296,-0.0184,-0.5152,0.9816,0.0784,-0.0168,-0.4656,0.096,-0.1824
-0.4616,-0.3216,-0.8072,0.9456,0.148,0.9176,-0.1136,0.8096,-0.8504,-0.444,-0.9736,0.8272,-0.0064,-0.5128,0.984,0.068,-0.0096,-0.476,0.0952,-0.1672
-0.456,-0.316,-0.8136,0.9528,0.1288,0.912,-0.1008,0.808,-0.8664,-0.4512,-0.9744,0.8184,0.0032,-0.4944,0.9816,0.0792,-0.0168,-0.4792,0.0792,-0.1568
-0.4792,-0.3264,-0.8168,0.9472,0.1232,0.9288,-0.0928,0.7992,-0.8688,-0.448,-0.9776,0.8232,-0.0128,-0.492,0.976,0.0808,-0.0136,-0.4976,0.0744,-0.172
-0.4728,-0.3,-0.828,0.9544,0.1272,0.924,-0.0928,0.8112,-0.8648,-0.464,-0.9784,0.8304,-0.0096,-0.5008,0.9768,0.0856,-0.0344,-0.4992,0.08,-0.1576
-0.4568,-0.2872,-0.8096,0.9616,0.1168,0.9128,-0.1008,0.8056,-0.8704,-0.4744,-0.9792,0.8344,-0.008,-0.4976,0.9744,0.0856,-0.016,-0.492,0.0808,-0.164
-0.4744,-0.2944,-0.808,0.968,0.1304,0.9192,-0.1024,0.8008,-0.8632,-0.48,-0.9744,0.832,0.0168,-0.5144,0.98,0.0848,-0.0416,-0.484,0.0776,-0.1568
-0.4664,-0.3008,-0.8048,0.9688,0.136,0.9232,-0.0912,0.8,-0.8688,-0.4896,-0.9728,0.8376,0.024,-0.5088,0.9784,0.0824,-0.0352,-0.4784,0.0816,-0.176
-0.468,-0.3104,-0.8096,0.9728,0.1432,0.9248,-0.0872,0.7936,-0.8752,-0.4984,-0.9688,0.8488,0.0352,-0.5152,0.9704,0.0856,-0.0112,-0.4768,0.0656,-0.1776
-0.4752,-0.328,-0.82,0.9688,0.16,0.9208,-0.0624,0.7912,-0.8768,-0.5032,-0.964,0.8464,0.0408,-0.5216,0.972,0.092,-0.0136,-0.4832,0.0592,-0.1672
-0.4752,-0.3264,-0.8152,0.9648,0.1776,0.9248,-0.0616,0.7912,-0.8864,-0.5064,-0.9728,0.8584,0.028,-0.5168,0.968,0.0856,-0.0088,-0.5,0.0632,-0.1648
-0.4568,-0.3336,-0.7984,0.9664,0.1744,0.924,-0.0808,0.7984,-0.8872,-0.5032,-0.9768,0.8624,0.016,-0.5192,0.976,0.0856,-0.0136,-0.5248,0.0568,-0.1584
-0.4504,-0.3392,-0.8048,0.9648,0.1856,0.9304,-0.08,0.808,-0.8808,-0.5072,-0.968,0.8592,0.0368,-0.5208,0.976,0.0864,-0.0104,-0.5344,0.0472,-0.1584
-0.448,-0.3328,-0.8096,0.9712,0.1848,0.9208,-0.1072,0.82,-0.8848,-0.4968,-0.9776,0.8632,0.0296,-0.5024,0.9752,0.0912,-0.0216,-0.5272,0.0624,-0.1512
-0.4344,-0.352,-0.8,0.9576,0.188,0.9112,-0.1136,0.8352,-0.8816,-0.4832,-0.9752,0.8696,0.0344,-0.5168,0.9736,0.0928,-0.0312,-0.5168,0.0656,-0.156
-0.4296,-0.3384,-0.7984,0.9528,0.1824,0.92,-0.112,0.8328,-0.8912,-0.4824,-0.9744,0.8656,0.0192,-0.496,0.9656,0.1056,-0.0272,-0.5248,0.0728,-0.1728
-0.4672,-0.3376,-0.7984,0.9624,0.1744,0.9296,-0.1216,0.8328,-0.8952,-0.496,-0.9624,0.8784,0.0144,-0.5024,0.9672,0.1064,-0.0224,-0.5112,0.0824,-0.1736
-0.4704,-0.3376,-0.78,0.9576,0.1632,0.9224,-0.1192,0.8352,-0.8944,-0.4936,-0.9656,0.8768,0.0304,-0.4952,0.9752,0.1048,-0.0392,-0.5112,0.0792,-0.1832
-0.4736,-0.352,-0.78,0.9528,0.1592,0.9288,-0.1072,0.8144,-0.8896,-0.4904,-0.9744,0.8888,0.0232,-0.4992,0.9816,0.1184,-0.0312,-0.4992,0.076,-0.1976
-0.4864,-0.3416,-0.7872,0.9592,0.1752,0.9296,-0.1048,0.8232,-0.8952,-0.5184,-0.9696,0.8912,0.0408,-0.5176,0.9752,0.12,-0.0272,-0.5056,0.064,-0.1952
-0.488,-0.3312,-0.7888,0.964,0.1744,0.9208,-0.104,0.8296,-0.9032,-0.5296,-0.9712,0.8976,0.0368,-0.5168,0.9752,0.124,-0.0152,-0.5136,0.0744,-0.196
-0.4952,-0.34,-0.8064,0.9664,0.1696,0.9192,-0.0912,0.8272,-0.908,-0.5248,-0.9792,0.9016,0.0568,-0.5136,0.9656,0.116,-0.0024,-0.5048,0.0744,-0.2064
-0.4936,-0.332,-0.8008,0.9576,0.1856,0.9184,-0.0952,0.8232,-0.8992,-0.5376,-0.9784,0.9008,0.056,-0.5216,0.9672,0.112,0.0016,-0.516,0.0736,-0.1856
-0.4896,-0.3512,-0.8096,0.9632,0.1864,0.9168,-0.0936,0.836,-0.9048,-0.5304,-0.968,0.8968,0.0592,-0.512,0.9608,0.104,0.0072,-0.4968,0.0568,-0.1744
-0.4976,-0.356,-0.8112,0.964,0.1936,0.916,-0.0968,0.8296,-0.9008,-0.5408,-0.9728,0.9008,0.0728,-0.5232,0.9664,0.0984,0.0096,-0.5128,0.0424,-0.184
-0.5048,-0.3592,-0.8104,0.9712,0.1928,0.9248,-0.112,0.8584,-0.904,-0.5384,-0.9736,0.8984,0.0432,-0.5304,0.976,0.104,0.0144,-0.5224,0.052,-0.2
-0.5,-0.3488,-0.8056,0.9792,0.1872,0.9248,-0.12,0.8568,-0.9032,-0.5344,-0.9776,0.9032,0.0184,-0.536,0.9816,0.1128,0.0256,-0.5176,0.0616,-0.1936
-0.5056,-0.3624,-0.8152,0.9792,0.1976,0.9408,-0.1096,0.8536,-0.9032,-0.5496,-0.9672,0.9016,0.0032,-0.5368,0.976,0.1104,0.0168,-0.5104,0.0576,-0.18
-0.5008,-0.3568,-0.8248,0.9808,0.2,0.9344,-0.1152,0.8576,-0.9072,-0.5488,-0.9688,0.8944,0.0,-0.5152,0.9832,0.1104,0.0072,-0.5056,0.0864,-0.172
-0.5056,-0.3664,-0.8288,0.984,0.2128,0.9408,-0.1152,0.8672,-0.9064,-0.5552,-0.9576,0.9,-0.0008,-0.52,0.9728,0.1064,0.0096,-0.5216,0.1,-0.184
-0.5176,-0.392,-0.8088,0.972,0.2192,0.944,-0.0896,0.8648,-0.912,-0.5336,-0.9624,0.908,-0.0008,-0.5216,0.972,0.0792,0.0032,-0.5136,0.088,-0.1824
-0.5032,-0.3856,-0.8272,0.9624,0.2192,0.9448,-0.084,0.8736,-0.9184,-0.564,-0.9624,0.9128,-0.0112,-0.5256,0.968,0.0784,0.0064,-0.5104,0.0896,-0.1744
-0.5064,-0.3864,-0.8352,0.9696,0.2256,0.9384,-0.0864,0.8712,-0.9144,-0.5576,-0.968,0.92,-0.0072,-0.5304,0.9616,0.092,0.0144,-0.5088,0.1048,-0.1656
-0.5016,-0.3984,-0.8328,0.9728,0.264,0.9416,-0.0984,0.8784,-0.9096,-0.5688,-0.968,0.9224,0.02,-0.5304,0.9616,0.1032,0.012,-0.5128,0.1104,-0.1872
-0.492,-0.4152,-0.8296,0.9728,0.2616,0.9504,-0.1096,0.8776,-0.9128,-0.5504,-0.976,0.9224,0.0272,-0.5472,0.9624,0.1136,0.0312,-0.4984,0.1104,-0.1848
-0.5024,-0.432,-0.8384,0.9776,0.2704,0.9528,-0.1072,0.8712,-0.9152,-0.572,-0.9696,0.9008,0.024,-0.5528,0.9496,0.1144,0.032,-0.5008,0.1104,-0.1952
-0.508,-0.428,-0.8416,0.9736,0.26,0.9472,-0.0944,0.872,-0.9176,-0.552,-0.9664,0.9,0.0192,-0.564,0.9496,0.136,0.0528,-0.504,0.1144,-0.192
-0.512,-0.444,-0.8312,0.9688,0.2648,0.9528,-0.1,0.8904,-0.924,-0.54,-0.9704,0.9056,0.0088,-0.5568,0.9648,0.1536,0.0432,-0.5152,0.132,-0.2008
-0.5144,-0.4424,-0.8352,0.972,0.2688,0.9488,-0.0936,0.8848,-0.9168,-0.5616,-0.976,0.8992,-0.0064,-0.548,0.9608,0.1416,0.04,-0.524,0.1352,-0.2128
-0.5112,-0.4296,-0.836,0.9792,0.2536,0.9488,-0.104,0.8792,-0.916,-0.5584,-0.9712,0.8896,-0.0104,-0.5568,0.9608,0.1248,0.0312,-0.5192,0.1376,-0.2128
-0.5224,-0.4288,-0.8472,0.9792,0.2592,0.9648,-0.1072,0.8856,-0.9192,-0.5616,-0.972,0.9024,0.0112,-0.5456,0.9616,0.1424,0.0144,-0.528,0.1224,-0.216
-0.5168,-0.4088,-0.8608,0.9752,0.26,0.9624,-0.1032,0.876,-0.9176,-0.5592,-0.9672,0.8968,0.008,-0.5392,0.9576,0.144,0.0136,-0.536,0.1256,-0.2088
-0.5184,-0.4248,-0.8648,0.968,0.2504,0.9664,-0.0864,0.8728,-0.9104,-0.5664,-0.9656,0.896,-0.004,-0.5368,0.9592,0.1592,0.0128,-0.5352,0.1296,-0.1944
-0.524,-0.4328,-0.872,0.96,0.2552,0.9728,-0.0696,0.8776,-0.9248,-0.5744,-0.9664,0.9104,-0.012,-0.5464,0.964,0.1424,0.0192,-0.532,0.1336,-0.1976
-0.5048,-0.4136,-0.8872,0.9688,0.2352,0.9776,-0.0712,0.8824,-0.9112,-0.5912,-0.9624,0.9104,-0.0248,-0.5528,0.9672,0.1384,0.0192,-0.5304,0.1264,-0.204
-0.516,-0.4192,-0.8872,0.9768,0.244,0.98,-0.084,0.8792,-0.9152,-0.604,-0.9688,0.9128,-0.0336,-0.5504,0.96,0.16,0.0288,-0.5272,0.1184,-0.204
-0.528,-0.4216,-0.896,0.9688,0.2616,0.9832,-0.0856,0.8752,-0.9072,-0.5904,-0.9704,0.9112,-0.0352,-0.5456,0.9632,0.152,0.0424,-0.5504,0.1048,-0.1944
-0.5616,-0.424,-0.8776,0.9704,0.2544,0.9848,-0.096,0.8704,-0.8944,-0.5968,-0.9768,0.916,-0.0384,-0.5312,0.9616,0.1584,0.0488,-0.54,0.0984,-0.196
-0.5712,-0.4312,-0.8784,0.9664,0.2352,0.9872,-0.1016,0.8768,-0.8984,-0.6032,-0.9688,0.9112,-0.0376,-0.5408,0.9736,0.1616,0.06,-0.5344,0.088,-0.1976
-0.5816,-0.436,-0.8896,0.9616,0.248,0.9784,-0.1184,0.8864,-0.9248,-0.5944,-0.9752,0.9112,-0.0312,-0.548,0.9824,0.1704,0.0672,-0.5384,0.0984,-0.2008
-0.572,-0.4256,-0.892,0.9704,0.2536,0.9784,-0.1056,0.8864,-0.9216,-0.5976,-0.9616,0.916,-0.0352,-0.548,0.9744,0.1768,0.0624,-0.5376,0.1032,-0.212
-0.5616,-0.4256,-0.888,0.9784,0.232,0.9768,-0.096,0.8936,-0.932,-0.5856,-0.9656,0.92,-0.0296,-0.5552,0.976,0.1768,0.0616,-0.5528,0.1176,-0.2064
-0.5656,-0.4184,-0.892,0.9752,0.2272,0.98,-0.1056,0.9,-0.9224,-0.5736,-0.9656,0.92,-0.0408,-0.5592,0.9784,0.1944,0.068,-0.5592,0.1056,-0.1896
-0.5664,-0.4304,-0.9016,0.9736,0.2328,0.9744,-0.0864,0.9024,-0.908,-0.5768,-0.9592,0.9136,-0.0432,-0.576,0.9776,0.1792,0.0552,-0.5512,0.0928,-0.1888
-0.5712,-0.428,-0.9128,0.9744,0.2536,0.9784,-0.084,0.9056,-0.9136,-0.5712,-0.9632,0.9104,-0.048,-0.588,0.9696,0.2016,0.06,-0.5432,0.088,-0.1976
-0.5584,-0.42,-0.9128,0.9736,0.2584,0.9744,-0.0896,0.8992,-0.9144,-0.5768,-0.9672,0.9208,-0.0624,-0.5784,0.9656,0.1992,0.0568,-0.5376,0.0976,-0.196
-0.58,-0.4168,-0.9216,0.9704,0.2816,0.9696,-0.0928,0.9032,-0.9192,-0.5784,-0.9688,0.916,-0.0792,-0.5816,0.9696,0.192,0.0656,-0.532,0.0968,-0.196
-0.5792,-0.4184,-0.9184,0.9624,0.2856,0.9632,-0.0856,0.9136,-0.924,-0.5784,-0.9624,0.9232,-0.0776,-0.5792,0.9728,0.2056,0.0704,-0.5448,0.0808,-0.1912
-0.58,-0.428,-0.9296,0.9736,0.2808,0.9752,-0.0824,0.916,-0.924,-0.5872,-0.9688,0.9256,-0.0632,-0.5552,0.9616,0.208,0.0776,-0.548,0.088,-0.1872
-0.5768,-0.4488,-0.9232,0.9696,0.2688,0.9752,-0.0728,0.9256,-0.9344,-0.5816,-0.9616,0.9304,-0.0512,-0.5736,0.9696,0.184,0.092,-0.5616,0.0976,-0.1752
-0.556,-0.4528,-0.9152,0.9672,0.268,0.9744,-0.0864,0.9304,-0.9344,-0.5856,-0.9696,0.9336,-0.0424,-0.5832,0.9768,0.1872,0.1088,-0.5904,0.0744,-0.1856
-0.5536,-0.4472,-0.9168,0.9656,0.2648,0.9712,-0.08,0.9232,-0.9384,-0.5784,-0.9632,0.9408,-0.0304,-0.5736,0.976,0.1736,0.1016,-0.5848,0.064,-0.1848
-0.5592,-0.4392,-0.916,0.9696,0.256,0.9704,-0.0624,0.916,-0.9464,-0.5792,-0.9592,0.9472,-0.056,-0.572,0.9728,0.1848,0.1144,-0.576,0.0608,-0.1928
-0.5504,-0.4216,-0.9192,0.9728,0.2608,0.964,-0.0808,0.9248,-0.9352,-0.5728,-0.9592,0.956,-0.0624,-0.568,0.9704,0.196,0.1304,-0.5816,0.0736,-0.184
-0.5576,-0.4208,-0.9176,0.976,0.2552,0.9624,-0.0552,0.9384,-0.948,-0.5776,-0.9656,0.96,-0.0552,-0.5608,0.968,0.1968,0.136,-0.5776,0.0688,-0.1928
-0.5528,-0.4184,-0.9248,0.9608,0.2456,0.9664,-0.0512,0.9312,-0.9536,-0.588,-0.9728,0.9568,-0.0664,-0.576,0.9736,0.1888,0.1232,-0.576,0.0552,-0.1944
-0.5656,-0.4184,-0.9232,0.9696,0.2584,0.9568,-0.064,0.9384,-0.9488,-0.604,-0.972,0.952,-0.0616,-0.5752,0.9744,0.1872,0.128,-0.5752,0.0488,-0.1984
-0.56,-0.408,-0.924,0.9688,0.268,0.9632,-0.0744,0.9448,-0.9584,-0.612,-0.9696,0.9536,-0.0864,-0.564,0.9736,0.188,0.136,-0.5864,0.0368,-0.2032
-0.5544,-0.3984,-0.92,0.9728,0.2696,0.972,-0.0696,0.9432,-0.956,-0.6112,-0.9648,0.9688,-0.0896,-0.5696,0.9704,0.18,0.1576,-0.5848,0.0392,-0.2104
-0.568,-0.3984,-0.9344,0.976,0.252,0.964,-0.0592,0.944,-0.944,-0.604,-0.9728,0.9728,-0.08,-0.5784,0.9728,0.1792,0.1504,-0.58,0.0448,-0.2136
-0.568,-0.3904,-0.9288,0.9688,0.252,0.9616,-0.0672,0.948,-0.9448,-0.6128,-0.972,0.9712,-0.0808,-0.5776,0.9744,0.172,0.1528,-0.58,0.072,-0.2088
-0.5752,-0.3752,-0.9144,0.9704,0.2584,0.9544,-0.0736,0.9528,-0.9592,-0.5984,-0.9768,0.964,-0.0752,-0.596,0.9696,0.176,0.1456,-0.5808,0.0656,-0.2256
-0.576,-0.3848,-0.9224,0.9768,0.2584,0.9584,-0.0752,0.9608,-0.9648,-0.5912,-0.9768,0.9712,-0.0832,-0.5856,0.964,0.1744,0.1464,-0.5776,0.0528,-0.2232
-0.5688,-0.3704,-0.9144,0.98,0.2616,0.9696,-0.068,0.9568,-0.9696,-0.6016,-0.976,0.9728,-0.0912,-0.5968,0.9696,0.1792,0.1368,-0.5744,0.0736,-0.1992
-0.5544,-0.368,-0.9344,0.9768,0.256,0.9696,-0.072,0.956,-0.9688,-0.6,-0.972,0.9736,-0.0928,-0.604,0.9728,0.172,0.1344,-0.572,0.0752,-0.204
-0.5568,-0.3792,-0.9304,0.9776,0.2544,0.9776,-0.056,0.9512,-0.9704,-0.5816,-0.9816,0.9712,-0.108,-0.6088,0.9736,0.1824,0.1304,-0.5768,0.0584,-0.2064
-0.5456,-0.3752,-0.9176,0.9696,0.2536,0.9704,-0.0544,0.9536,-0.976,-0.5952,-0.9824,0.972,-0.1016,-0.6312,0.9744,0.1832,0.12,-0.588,0.0688,-0.2248
-0.5512,-0.3712,-0.92,0.968,0.248,0.972,-0.0592,0.9464,-0.9712,-0.588,-0.98,0.9768,-0.1008,-0.62,0.9776,0.1864,0.1216,-0.6008,0.0584,-0.2336
-0.5752,-0.3776,-0.9424,0.976,0.2672,0.9728,-0.0768,0.9552,-0.9688,-0.5816,-0.9744,0.9824,-0.1056,-0.6224,0.9736,0.176,0.12,-0.6056,0.0576,-0.2424
-0.5744,-0.388,-0.9464,0.964,0.2688,0.98,-0.0784,0.9536,-0.9648,-0.5784,-0.976,0.976,-0.1112,-0.6248,0.9784,0.1864,0.1256,-0.6168,0.0624,-0.2328
-0.5608,-0.4048,-0.936,0.9688,0.256,0.9784,-0.0784,0.9664,-0.9696,-0.5896,-0.9776,0.976,-0.0856,-0.6168,0.9776,0.1824,0.1312,-0.6328,0.0528,-0.228
-0.5568,-0.3904,-0.9416,0.9768,0.2432,0.9792,-0.0712,0.9744,-0.968,-0.5896,-0.9704,0.9696,-0.0768,-0.6192,0.9744,0.172,0.1432,-0.6504,0.0512,-0.2392
-0.5688,-0.3904,-0.9352,0.9744,0.2344,0.9792,-0.064,0.972,-0.972,-0.5904,-0.9704,0.9616,-0.0696,-0.6256,0.9824,0.1648,0.1472,-0.6448,0.0568,-0.2496
-0.5784,-0.3984,-0.944,0.9656,0.2208,0.9744,-0.0664,0.9664,-0.972,-0.5872,-0.9656,0.9696,-0.0752,-0.6408,0.98,0.1816,0.1536,-0.6664,0.0536,-0.2352
-0.5808,-0.3744,-0.948,0.9728,0.2104,0.968,-0.0776,0.96,-0.9704,-0.6072,-0.976,0.9656,-0.0784,-0.6296,0.9704,0.1736,0.1576,-0.656,0.0672,-0.2472
-0.5736,-0.3976,-0.9448,0.9736,0.1968,0.9728,-0.0976,0.9608,-0.972,-0.6056,-0.9744,0.9776,-0.0656,-0.6328,0.976,0.1584,0.1624,-0.6488,0.0744,-0.252
-0.5784,-0.4048,-0.956,0.976,0.188,0.9648,-0.0912,0.9696,-0.9688,-0.5936,-0.9808,0.968,-0.0736,-0.6536,0.9728,0.1664,0.1536,-0.6416,0.0496,-0.2576
-0.584,-0.4024,-0.9496,0.98,0.1952,0.9616,-0.0856,0.9784,-0.9704,-0.5984,-0.9768,0.9664,-0.0672,-0.6544,0.9752,0.176,0.1584,-0.6272,0.0456,-0.252
-0.592,-0.4144,-0.948,0.972,0.1912,0.9672,-0.0936,0.9712,-0.972,-0.5992,-0.9632,0.98,-0.0656,-0.664,0.9808,0.1592,0.1696,-0.6368,0.0456,-0.2568
-0.5864,-0.4168,-0.9488,0.9824,0.176,0.9704,-0.0928,0.9656,-0.9776,-0.5984,-0.9704,0.976,-0.0616,-0.668,0.9768,0.1608,0.1664,-0.6296,0.044,-0.2456
-0.5808,-0.4024,-0.956,0.9808,0.1712,0.976,-0.0968,0.9688,-0.9688,-0.5992,-0.9632,0.98,-0.0648,-0.6504,0.9808,0.1472,0.1776,-0.6392,0.0384,-0.2624
-0.5904,-0.3936,-0.9624,0.9744,0.1568,0.9744,-0.0976,0.9688,-0.9688,-0.5936,-0.9632,0.9816,-0.0656,-0.6648,0.9664,0.14,0.1816,-0.6456,0.0496,-0.2688
-0.5864,-0.404,-0.9672,0.9704,0.1664,0.968,-0.0712,0.9712,-0.9712,-0.5992,-0.9624,0.9768,-0.0576,-0.6776,0.9744,0.1416,0.2072,-0.636,0.0552,-0.2592
-0.5816,-0.3944,-0.9696,0.9728,0.1544,0.9784,-0.0808,0.9736,-0.9704,-0.5832,-0.9656,0.972,-0.0608,-0.6752,0.9736,0.1552,0.1856,-0.6328,0.0192,-0.248
-0.584,-0.3856,-0.9744,0.98,0.1736,0.9696,-0.0952,0.9632,-0.9672,-0.6024,-0.9728,0.9744,-0.0544,-0.6752,0.9752,0.1632,0.1976,-0.6464,0.032,-0.2304
-0.592,-0.3808,-0.9808,0.9776,0.16,0.96,-0.1088,0.9584,-0.9728,-0.6112,-0.976,0.9752,-0.0584,-0.6672,0.9728,0.1632,0.1952,-0.6256,0.0312,-0.22
-0.5992,-0.364,-0.9728,0.9688,0.1768,0.9608,-0.112,0.964,-0.968,-0.6192,-0.9696,0.9752,-0.0856,-0.6472,0.9696,0.16,0.1824,-0.628,0.0368,-0.2376
-0.6056,-0.3496,-0.9768,0.9712,0.18,0.9664,-0.1128,0.9696,-0.9688,-0.6136,-0.9632,0.98,-0.0776,-0.6504,0.9736,0.136,0.184,-0.6312,0.052,-0.2472
-0.5968,-0.3504,-0.9816,0.9832,0.164,0.9688,-0.1208,0.9728,-0.9776,-0.6152,-0.9656,0.9712,-0.072,-0.652,0.972,0.1392,0.1976,-0.6296,0.072,-0.248
-0.6064,-0.3592,-0.9744,0.9792,0.172,0.9728,-0.1368,0.9656,-0.9752,-0.6272,-0.9664,0.9704,-0.0856,-0.6504,0.968,0.1352,0.1864,-0.6432,0.0688,-0.2368
-0.6184,-0.372,-0.9656,0.976,0.168,0.9576,-0.1352,0.9712,-0.9728,-0.624,-0.9688,0.9784,-0.0968,-0.6632,0.9784,0.1424,0.1872,-0.6416,0.0544,-0.2496
